genome_id	covered	length	percent_covered
G000426885	162	2604271	0.006220550779853557
G000427295	302	6295948	0.004796735932380636
G000427365	13827	2880096	0.48008816372787577
G000427405	1019	6221150	0.016379608271782548
G000427425	618	2499902	0.02472096906198723
G000427445	151	4103453	0.0036798276963328205
G000427565	1311	2442952	0.05366458284894668
G000427645	9638	3920319	0.24584734048428203
G000427785	4072	6113164	0.06661035103916728
G000427825	2612	4526943	0.057698981409750466
G000427865	302	2918444	0.010347979950960168
G000427885	302	5736154	0.005264851675878995
G000427905	166	4196346	0.003955822517971587
G000428065	241	4185921	0.005757394848111085
G000428125	805	3634019	0.022151782915829553
G000428145	332	3970150	0.008362404443157058
G000428205	1814	6895474	0.02630711101223788
G000428285	1212	2258674	0.053659802167112206
G000428305	971	2728274	0.03559026695999009
G000428465	515	5586862	0.009218054786389927
G000428565	6031	6678154	0.09030938789372032
G000428685	380	3171992	0.011979853669240023
G000428705	860	1808243	0.047559979493906515
G000428745	8751	2203973	0.39705568080915693
G000428765	154	2579673	0.00596974887902459
G000428785	796	2119605	0.0375541669320463
G000428805	151	2910557	0.005188010404881265
G000428825	189	3782847	0.0049962369612093745
G000428845	820	6288594	0.013039480685189727
G000428865	2006	1870583	0.1072392938458224
G000428925	596	2863054	0.02081693184969616
G000428945	151	9480248	0.0015927853364173595
G000429005	515	3710120	0.013880952637650533
G000429065	558	2647444	0.021076933072049872
G000429105	160	2294328	0.0069737195379213435
G000429125	151	4043404	0.0037344771880326575
G000429205	169	2131507	0.007928662678564978
G000429225	1555	3533193	0.044011181953547404
G000429265	2154	3420559	0.06297216332184301
G000429325	167	4706302	0.003548433568436535
G000429345	256	3063047	0.008357690887537801
G000429405	361	4432198	0.008144942983142901
G000429445	480	5784516	0.00829801490738378
G000429465	167	4712385	0.0035438530595441587
G000429565	151	3676448	0.004107225234791842
G000429585	302	2269961	0.013304193331955923
G000429645	2517	5456164	0.04613131130222625
G000429665	338	4026731	0.00839390562717003
G000429705	439	4023299	0.010911443569071054
G000429765	1611	4524756	0.035604129813850735
G000429785	271	3426309	0.007909385872669395
G000429825	1225	5053769	0.024239335038859118
G000429845	1446	4635146	0.03119642833257032
G000430005	208	3360627	0.006189321218927301
G000430505	316	4030993	0.007839259457905286
G000430525	15611	2801866	0.5571644040079005
G000430645	151	6245792	0.00241762774040506
G000430705	187	4586760	0.0040769519224899495
G000430725	825	8789596	0.009386096926411635
G000430745	548	4172578	0.013133367428961186
G000430805	610	3686087	0.01654871412421899
G000430825	457	4215044	0.010842116950617835
G000430845	903	4440196	0.02033694008102345
G000430885	312	3472310	0.008985372849774359
G000430995	1788	2645856	0.0675773738253329
G000431035	1373	2131502	0.06441467096911005
G000431075	182	1777476	0.010239238110669287
G000431095	2247	3360191	0.06687119869078871
G000431135	349	2640383	0.013217779390338448
G000431175	3284	5418120	0.06061142979483659
G000431195	1102	3487284	0.0316005235019574
G000431295	4633	2163182	0.2141752288989091
G000431355	2378	3091725	0.0769149908222756
G000431415	1897	1902761	0.09969722944710344
G000431435	607	2889131	0.021009777680555158
G000431455	2852	2504135	0.113891623255136
G000431495	590	2437026	0.024209836087099604
G000431515	732	2464310	0.02970405509047157
G000431535	2446	2390130	0.1023375297577956
G000431555	199	2196724	0.009058944136814639
G000431575	9674	1869959	0.5173375459034129
G000431615	17479	2760609	0.6331573938938836
G000431655	5030	2528406	0.19893956904073162
G000431695	1518	2657423	0.05712300977300189
G000431855	4713	2257694	0.20875282478493543
G000431875	10602	2834002	0.37409994770645894
G000431895	6427	2599308	0.24725811639097792
G000431915	166	2623253	0.0063280209724338446
G000431935	461	2994118	0.015396854766579007
G000431955	1508	2820359	0.05346837051595205
G000431995	9102	2833397	0.3212398403753516
G000432055	916	1956765	0.04681195749106306
G000432115	4506	2365374	0.19049841589532987
G000432215	314	3204684	0.009798157946306094
G000432315	151	2530656	0.00596683231541545
G000432395	3336	2091720	0.1594859732660203
G000432435	9379	1882675	0.49817414051814574
G000432475	19594	2745079	0.7137863791898157
G000432515	776	2704367	0.028694330318333273
G000432575	192	1115290	0.01721525343184284
G000432615	1580	2783057	0.0567721034818906
G000432755	151	2858181	0.005283080392739298
G000432855	3266	1345287	0.24277347510233876
G000432875	2443	2697611	0.09056161173720007
G000432935	271	3478583	0.007790528499679324
G000433035	219	1674576	0.013077937340556654
G000433155	1431	3081937	0.04643183815892408
G000433215	4007	2414574	0.16595059832500475
G000433255	400	1202553	0.03326256722156944
G000433275	474	1774460	0.02671235192678336
G000433295	849	2801434	0.030305907617313135
G000433375	9942	4773091	0.2082926975412788
G000433455	151	1409389	0.01071386253191986
G000433475	311	1443132	0.021550350210514355
G000433515	151	2514987	0.0060040071777707005
G000433575	90235	4508106	2.0016166434418357
G000433635	3393	2248540	0.15089791598103658
G000433735	857	2169444	0.039503209117174726
G000433755	403	1178735	0.034189194348178346
G000433955	1392	3621077	0.03844160176654625
G000433975	1488	1881743	0.07907562297295646
G000434055	245	2207372	0.011099171322278258
G000434095	2841	4459908	0.06370086557839309
G000434115	1348	2451429	0.05498833537499964
G000434155	2587	2535455	0.10203296844156176
G000434195	630	1265779	0.04977172160385028
G000434255	211	2167766	0.00973352289868925
G000434355	1051	1659064	0.06334897267374857
G000434435	1587	1498623	0.10589721364212346
G000434475	575	2197014	0.0261718860234846
G000434535	11305	1913029	0.590947654217474
G000434675	254	1490561	0.017040563921905914
G000434715	306	1721116	0.017779161892632456
G000434735	724	3368918	0.02149057946794787
G000434815	930	2047906	0.04541224060088695
G000434955	12774	2789333	0.4579589457407918
G000435035	163	2032190	0.008020903557246124
G000435055	302	1980254	0.015250568866418146
G000435075	909	2636813	0.0344734344073698
G000435155	4689	1974302	0.2375016588141024
G000435175	1906	1458529	0.1306796093872662
G000435335	302	2112088	0.014298646647298787
G000435355	8841	2210724	0.399914236241159
G000435395	9537	2555879	0.373139730010693
G000435455	1092	2570097	0.04248866871561657
G000435495	1669	1357953	0.12290557920634955
G000435555	3305	1594061	0.20733209080455514
G000435575	842	2684061	0.03137037496539758
G000435595	589	2918115	0.02018426278607937
G000435615	567	2120740	0.02673595065873233
G000435635	1105	2370517	0.046614303968290464
G000435655	362	2728064	0.013269483413878855
G000435715	1581	2066653	0.07650050589044219
G000435735	1848	3967052	0.04658371001943004
G000435775	151	1779407	0.008485973135994182
G000435795	4276	2858615	0.14958292739665888
G000435815	16006	2199464	0.7277227542710406
G000435955	6468	4047588	0.15979887281017732
G000435995	6849	2757863	0.24834446091049484
G000436035	166	2985594	0.005560032609926199
G000436075	149	1875905	0.007942832925974396
G000436135	65015	3752382	1.732632765001005
G000436155	3245	2149526	0.15096351474697212
G000436195	151	1812231	0.008332271106718735
G000436215	6018	2115704	0.28444432680564014
G000436255	151	1068140	0.014136723650457806
G000436275	3314	1977144	0.16761551004883812
G000436295	2515	2372501	0.10600627776342349
G000436395	2297428	2723428	84.35794887913322
G000436415	2432	2091017	0.11630704102357847
G000436435	8457	5348036	0.15813281735575452
G000436455	14516	4499379	0.3226222996551302
G000436475	517	2621029	0.019725077440959256
G000436535	1117	2835240	0.039397017536434306
G000436615	25655	2900794	0.8844130262266124
G000436635	747	2837507	0.02632592624441103
G000436775	10875	1976138	0.5503158180248545
G000436795	302	2910539	0.010376084979448823
G000436835	5340	1874879	0.28481838027947404
G000436855	940	3533383	0.02660339963145801
G000436895	1109	3653580	0.030353789981333375
G000436935	1758	2694232	0.06525050552439433
G000436995	13327	2611830	0.510255261636477
G000437015	3358	2447649	0.13719287365140997
G000437075	325306	3025793	10.75109896810522
G000437175	519	2477178	0.020951259861019273
G000437335	302	1402081	0.021539411774355404
G000437435	595	1953258	0.030461925664709937
G000437535	481	2452256	0.019614591625017944
G000437615	541	2027424	0.026684107517717062
G000437715	195	2020479	0.009651176775408209
G000437995	74877	5387274	1.3898866105566563
G000438035	88698	3842576	2.3082952685906535
G000438095	3916	3016697	0.12981084941576831
G000438215	15227	3945829	0.38590116297487803
G000438275	22957	2673270	0.8587609930908587
G000438295	539	1301773	0.04140506831836272
G000438335	6282	1246997	0.5037702576670192
G000438395	2654	3323794	0.07984851046725519
G000438415	523	1080325	0.04841135769328674
G000438435	151	2201865	0.006857822800217089
G000438455	4588	1512794	0.3032798913797913
G000438985	357	1443191	0.024736850493108673
G000439065	644	2564933	0.025107868314688923
G000439105	6105	4020778	0.151836286410242
G000439435	394	1086298	0.03626997380092756
G000440115	5138	2231830	0.23021466688771097
G000441555	543	464877	0.11680509037874534
G000442315	244	3163324	0.00771340526610616
G000442645	535	2833567	0.018880795830837953
G000442905	2491	2869906	0.08679726792445468
G000443165	192	4148466	0.004628216791459783
G000443975	197794	2409937	8.20743446820394
G000443995	153	3233859	0.004731189578766421
G000444055	425	4067668	0.010448247005409488
G000444545	1204	2180137	0.055225887180484524
G000444565	491	1940484	0.025302965651868296
G000444605	866	1954529	0.044307349750246736
G000444645	742	1500370	0.04945446789791851
G000444685	908	1371051	0.0662265663348774
G000444705	662	1414939	0.046786469240016705
G000445105	66067	5362426	1.232035649536236
G000445125	30354	4861028	0.6244358189255441
G000445145	58796	4850106	1.212262164991858
G000445445	1819	5383806	0.03378650716612003
G000447205	39804	4756813	0.8367787424058923
G000447295	151	7167566	0.0021067123762794787
G000447315	4037	4781167	0.0844354526834139
G000447795	173	3451186	0.005012769523288516
G000450985	67794	4325023	1.5674829937320567
G000452245	40743	3604588	1.130309483358431
G000454045	2554	6371441	0.040085123600767866
G000454065	1382	4433783	0.031169770825500483
G000455165	1694	6139643	0.027591180790153436
G000455225	1590	2738027	0.058071012448014575
G000455245	158	2672791	0.005911423676598731
G000455265	3151	5584850	0.056420494731281946
G000455385	1083	7034123	0.015396375639152172
G000455445	10353	3217548	0.3217667615215064
G000455485	1081	5550193	0.01947680017613802
G000455605	156	2993089	0.005212006726161501
G000455825	818	4002100	0.020439269383573624
G000463075	1327	3415633	0.038850778172010866
G000463155	669	4238189	0.015785044036497664
G000463345	647	4971757	0.01301350810186419
G000463355	20768	1996214	1.0403694193107553
G000463505	16832	2233640	0.7535681667591912
G000463665	124263	2135654	5.818498689394444
G000463735	1351	1835738	0.07359438002590783
G000464335	483	2092816	0.023078951995779848
G000465555	2755	4765344	0.05781324496195868
G000466165	3832	2367455	0.1618615770943904
G000466245	35632	3333011	1.069063378428694
G000466385	4439	5319559	0.08344676692184447
G000466425	3021	2726346	0.1108076524402992
G000466465	18660	6643591	0.2808721969790133
G000466565	95660	3577454	2.6739686939370846
G000466585	1676	4768652	0.03514620064538155
G000466805	4704	1761060	0.2671118530884808
G000466825	40136	2329001	1.7233139874134877
G000466945	1811	4292574	0.04218913873121349
G000466965	940	3900065	0.02410216239985744
G000466985	374	2981771	0.012542881394983049
G000467065	2007	6388130	0.03141764491330013
G000467935	614	2090813	0.02936656697657801
G000468015	17613	3100987	0.5679804526752289
G000468535	1781	1499837	0.11874623709109723
G000468755	235	2726375	0.008619503920040347
G000468815	151	1717767	0.008790482061886158
G000468855	2566	1801777	0.1424149603419291
G000469135	6723	3765941	0.17852111862612824
G000469305	16830	1948926	0.863552541245794
G000469325	1536	3272904	0.04693079907018354
G000469345	77011	3449576	2.232477266771337
G000469445	71444	3597075	1.9861693181265332
G000469465	2030	1606268	0.12637990671544225
G000469485	1629	4244979	0.03837474814363039
G000469545	202	2313837	0.008730087728738022
G000469585	1301	2825581	0.04604362784149525
G000469625	8831	4677708	0.1887890394184502
G000470775	166	2686418	0.0061792319735796885
G000471045	836	3000939	0.027857947129215223
G000471625	251	3217149	0.00780193892169744
G000471645	810	2231000	0.03630658897355446
G000471965	324	626646	0.05170383278597486
G000472265	8974	1820627	0.49290711386791475
G000472345	6701	2939918	0.22793152734191907
G000472385	3963	8616629	0.04599246410632279
G000472425	8701	8497999	0.10238880941266292
G000472485	244	4953018	0.004926289385582689
G000472865	23342	9906681	0.23561877080729662
G000473125	23060	9826900	0.23466199920626038
G000473245	12104	4884713	0.24779347322964523
G000473305	2023	2657245	0.07613148204249139
G000473365	180	5168151	0.0034828703727890304
G000473865	359	2702566	0.013283671888124102
G000473895	396	4155618	0.009529268570884042
G000473995	39579	5107814	0.77487159869173
G000474615	6238	3021731	0.20643796552373456
G000474745	224	2593288	0.0086376831265945
G000475335	2258	3441875	0.06560377701107681
G000477435	516	2991840	0.017246911599550777
G000477555	157	2779519	0.005648459319760002
G000477935	46006	2313371	1.988699607628867
G000478195	508	6876365	0.007387624129900027
G000478785	794	3294719	0.024099172038647303
G000478825	338	3738949	0.009039973532669207
G000478885	1655778	2862526	57.843247537314944
G000478965	777	2215651	0.035068699899036444
G000478985	321	1927335	0.01665512222836196
G000479045	207	3071708	0.006738921798556374
G000480315	213	3321669	0.006412439047960529
G000480335	782	4371809	0.017887332223342788
G000482245	173	8066528	0.0021446649661415666
G000482465	408	7557506	0.0053986063656449625
G000482485	953	4238871	0.02248240156400136
G000482605	807	3468534	0.023266313664504948
G000482745	151	3554460	0.004248183971686276
G000482785	1291	5185448	0.024896595241144064
G000482845	757	3807819	0.01988014661411165
G000482865	163	7280699	0.0022387960276890996
G000483005	3101	2258057	0.13733045711423583
G000483165	261	925193	0.02821033016894853
G000483365	172	1646768	0.010444701378700582
G000484505	8242	4352205	0.1893752706961184
G000484595	1872	3480014	0.05379288704010961
G000484635	3288	3681480	0.08931190716776949
G000485295	837	1087052	0.07699723656274034
G000485495	151	1155158	0.013071804895953627
G000485815	399	3180903	0.012543607900020843
G000485905	217	1926631	0.01126318428386131
G000487995	14099	2332668	0.6044152018204049
G000488195	8337	4551586	0.1831669224749351
G000488215	1582	2669498	0.05926207848816519
G000488255	18536	3211959	0.5770932941547511
G000488275	5925	3148632	0.1881769606610109
G000488855	3057	1544885	0.19787880651310616
G000492175	1318300	3704992	35.581723253383544
G000493735	18760	2497215	0.7512368778819606
G000493885	270	1079923	0.025001782534495514
G000493945	213	2876503	0.0074048245386846455
G000494065	189	2359096	0.008011543404761824
